Date,SSE,AORD,SENSEX,CAC40,FTSE100,DAX,S&P500,TSX,HSI,NASDAQ,KOSPI,NIKKEI
12/10/2018,2606.913086,6006.600098,34733.57813,5095.97998,6995.899902,11523.80957,2767.129883,15414.2998,25801.49023,7496.890137,2161.850098,22694.66016
15/10/2018,2568.0979,5948,34865.10156,5095.069824,7029.200195,11614.16016,2750.790039,15409.5,25445.06055,7430.740234,2145.120117,22271.30078
16/10/2018,2546.330078,5977.799805,35162.48047,5173.049805,7059.399902,11776.5498,2809.919922,15579.7002,25462.25977,7645.490234,2145.120117,22549.24023
17/10/2018,2561.614014,6047.100098,34779.57813,5144.950195,7054.600098,11715.03027,2809.209961,15529.90039,,7642.700195,2167.51001,22841.11914
18/10/2018,2486.418945,6050.100098,,5116.790039,7027,11589.20996,2768.780029,15404.09961,25454.55078,7485.140137,2148.310059,22658.16016
19/10/2018,2550.465088,6042.799805,34315.62891,5084.660156,7049.799805,11553.83008,2767.780029,15470.09961,25561.40039,7449.029785,2156.26001,22532.08008
22/10/2018,2654.875977,6006.200195,34134.37891,5053.310059,7042.799805,11524.33984,2755.879883,15412.7002,26153.15039,7468.629883,2161.709961,22614.82031
23/10/2018,2594.825928,5944.899902,33847.23047,4967.689941,6955.200195,11274.28027,2740.689941,15285.2002,25346.55078,7437.540039,2106.100098,22010.7793
24/10/2018,2603.294922,5926.5,34033.96094,4953.089844,6963,11191.62988,2656.100098,14909.09961,25249.7793,7108.399902,2097.580078,22091.17969
25/10/2018,2603.800049,5759.5,33690.08984,5032.299805,7004.100098,11307.12012,2705.570068,14924.09961,24994.46094,7318.339844,2063.300049,21268.73047
26/10/2018,2598.846924,5759.600098,33349.30859,4967.370117,6939.600098,11200.62012,2658.689941,14888.2998,24717.63086,7167.209961,2027.150024,21184.59961
29/10/2018,2542.103027,5813.799805,34067.39844,4989.350098,7026.299805,11335.48047,2641.25,14721.7998,24812.03906,7050.290039,1996.050049,21149.80078
30/10/2018,2568.048096,5887.899902,33891.12891,4978.529785,7035.899902,11287.38965,2682.629883,14894.5,24585.5293,7161.649902,2014.689941,21457.28906
31/10/2018,2602.782959,5913.299805,34442.05078,5093.439941,7128.100098,11447.50977,2711.73999,15027.2998,24979.68945,7305.899902,2029.689941,21920.46094
1/11/2018,2606.237061,5925.899902,34431.96875,5085.779785,7114.700195,11468.54004,2740.370117,15150.2002,25416,7434.060059,2024.459961,21687.65039
2/11/2018,2676.476074,5935.799805,35011.64844,5102.129883,7094.100098,11518.99023,2723.060059,15119.2998,26486.34961,7356.990234,2096,22243.66016
5/11/2018,2665.430908,5904.799805,34950.92188,5101.390137,7103.799805,11494.95996,2738.310059,15217.7002,25934.39063,7328.850098,2076.919922,21898.99023
6/11/2018,2659.355957,5958.700195,34991.91016,5075.189941,7040.700195,11484.33984,2755.449951,15292.7002,26120.96094,7375.959961,2089.620117,22147.75
7/11/2018,2641.342041,5982,35237.67969,5137.939941,7117.299805,11579.09961,2813.889893,15369.40039,26147.68945,7570.75,2078.689941,22085.80078
8/11/2018,2635.63208,6015.899902,,5131.450195,7140.700195,11527.32031,2806.830078,15357.5,26227.7207,7530.879883,2092.629883,22486.91992
9/11/2018,2598.87207,6011,35158.55078,5106.75,7105.299805,11529.16016,2781.01001,15274.40039,25601.91992,7406.899902,2086.090088,22250.25
12/11/2018,2630.52002,6027.200195,34812.98828,5059.089844,7053.100098,11325.44043,2726.219971,15156.40039,25633.17969,7200.870117,2080.439941,22269.88086
13/11/2018,2654.879883,5922.600098,35144.48828,5101.850098,7053.799805,11472.21973,2722.179932,15131.7998,25792.86914,7200.870117,2071.22998,21810.51953
14/11/2018,2632.24292,5822.299805,35141.98828,5068.850098,7033.799805,11412.53027,2701.580078,15133.09961,25654.42969,7136.390137,2068.050049,21846.48047
15/11/2018,2668.169922,5825.200195,35260.53906,5033.620117,7038,11353.66992,2730.199951,15144.90039,26103.33984,7259.029785,,21803.61914
16/11/2018,2679.110107,5822.799805,35457.16016,5025.200195,7013.899902,11341,2736.27002,15155.5,26183.5293,7247.870117,2092.399902,21680.33984
19/11/2018,2703.511963,5786.399902,35774.87891,4985.450195,7000.899902,11244.54004,2690.72998,15071,26372,7028.47998,2100.560059,21821.16016
20/11/2018,2645.85498,5759.200195,35474.51172,4924.890137,6947.899902,11066.41016,2641.889893,14877,25840.33984,6908.819824,2082.580078,21583.11914
21/11/2018,2651.504883,5722.100098,35199.80078,4975.5,7050.200195,11244.16992,2649.929932,15095,25971.4707,6972.25,2076.550049,21507.53906
22/11/2018,2645.434082,5770.299805,34981.01953,4938.140137,6960.299805,11138.49023,,15091.59961,26019.41016,,2069.949951,21646.55078
23/11/2018,2579.48291,5793.399902,,4946.950195,6952.899902,11192.69043,2632.560059,15010.7002,25927.67969,6938.97998,2057.47998,
26/11/2018,2575.810059,5749.600098,35354.07813,4994.97998,7036,11354.71973,2673.449951,15012.7002,26376.17969,7081.850098,2083.02002,21812
27/11/2018,2574.678955,5802.799805,35513.14063,4983.149902,7016.899902,11309.11035,2682.169922,14944.09961,26331.96094,7082.700195,2099.419922,21952.40039
28/11/2018,2601.737061,5800.100098,35716.94922,4983.240234,7004.5,11298.87988,2743.790039,15171.2998,26682.56055,7291.589844,2108.219971,22177.01953
29/11/2018,2567.443115,5835.700195,36170.41016,5006.25,7039,11298.23047,2737.800049,15194,26451.0293,7273.080078,2114.100098,22262.59961
30/11/2018,2588.187988,5749.299805,36194.30078,5003.919922,6980.200195,11257.24023,2760.169922,15197.7998,26506.75,7330.540039,2096.860107,22351.06055
3/12/2018,2654.798096,5856.299805,36241,5053.97998,7062.399902,11465.45996,2790.370117,15275,27182.03906,7441.509766,2131.929932,22574.75977
4/12/2018,2665.958008,5797.5,36134.30859,5012.660156,7022.799805,11335.32031,2700.060059,15063.59961,27260.43945,7158.430176,2114.350098,22036.05078
5/12/2018,2649.804932,5749.100098,35884.41016,4944.370117,6921.799805,11200.24023,,15182.59961,26819.67969,,2101.310059,21919.33008
6/12/2018,2605.180908,5736.700195,35312.12891,4780.459961,6704.100098,10810.98047,2695.949951,14937,26156.38086,7188.259766,2068.689941,21501.61914
7/12/2018,2605.887939,5757.899902,35673.25,4813.129883,6778.100098,10788.08984,2633.080078,14795.09961,26063.75977,6969.25,2075.76001,21678.67969
10/12/2018,2584.582031,5627.5,34959.71875,4742.379883,6721.5,10622.07031,2637.719971,14728.2998,25752.38086,7020.52002,2053.790039,21219.5
11/12/2018,2594.087891,5651.200195,35150.01172,4806.200195,6806.899902,10780.50977,2636.780029,14667.7998,25771.66992,7031.830078,2052.969971,21148.01953
12/12/2018,2602.153076,5727.299805,35779.07031,4909.450195,6880.200195,10929.42969,2651.070068,14783.09961,26186.71094,7098.310059,2082.570068,21602.75
13/12/2018,2634.049072,5735.299805,35929.64063,4896.919922,6877.5,10924.7002,2650.540039,14750.40039,26524.34961,7070.330078,2095.550049,21816.18945
14/12/2018,2593.740967,5678.799805,35962.92969,4853.700195,6845.200195,10865.76953,2599.949951,14595.09961,26094.78906,6910.660156,2069.379883,21374.83008
17/12/2018,2597.974121,5732.899902,36270.07031,4799.870117,6773.200195,10772.2002,2545.939941,14362.7002,26087.98047,6753.72998,2071.090088,21506.88086
18/12/2018,2576.649902,5661.799805,36347.07813,4754.080078,6701.600098,10740.88965,2546.159912,14416.90039,25814.25,6783.910156,2062.110107,21115.44922
19/12/2018,2549.562988,5650,36484.32813,4777.450195,6765.899902,10766.20996,2506.959961,14264.09961,25865.39063,6636.830078,2078.840088,20987.91992
20/12/2018,2536.268066,5572.899902,36431.67188,4692.459961,6711.899902,10611.09961,2467.419922,14141.7998,25623.5293,6528.410156,2060.120117,20392.58008
21/12/2018,2516.250977,5533.299805,35742.07031,4694.379883,6721.200195,10633.82031,2416.620117,13935.40039,25753.41992,6332.990234,2061.48999,20166.18945
24/12/2018,2527.00708,5559.600098,35470.14844,4626.390137,6686,,2351.100098,13780.2002,25651.38086,6192.919922,2055.01001,
25/12/2018,2504.819092,,,,,,,,,,,19155.74023
26/12/2018,2498.293945,,35649.94141,,,,2467.699951,,,6554.359863,2028.01001,19327.06055
27/12/2018,2483.085938,5662.100098,35807.28125,4598.609863,6584.700195,10381.50977,2488.830078,14165.2002,25478.88086,6579.490234,2028.439941,20077.61914
28/12/2018,2493.895996,5716,36076.71875,4678.740234,6734,10558.95996,2485.73999,14222,25504.19922,6584.52002,2041.040039,20014.76953
31/12/2018,,5709.399902,36068.32813,4730.689941,6728.100098,,2506.850098,14322.90039,25845.69922,6635.279785,,
2/01/2019,2465.291016,5625.600098,35891.51953,4689.390137,6734.200195,10580.19043,2510.030029,14347.2002,25130.34961,6665.939941,2010,
3/01/2019,2464.363037,5694.600098,35513.71094,4611.490234,6692.700195,10416.66016,2447.889893,14212.7998,25064.35938,6463.5,1993.699951,
4/01/2019,2514.86792,5677,35695.10156,4737.120117,6837.399902,10767.69043,2531.939941,14426.59961,25626.0293,6738.859863,2010.25,19561.96094
7/01/2019,2533.089111,5744.5,35850.16016,4719.169922,6810.899902,10747.80957,2549.689941,14504.09961,25835.69922,6823.470215,2037.099976,20038.9707
8/01/2019,2526.461914,5783.299805,35980.92969,4773.27002,6861.600098,10803.98047,2574.409912,14605.2002,25875.44922,6897,2025.27002,20204.03906
9/01/2019,2544.344971,5838.399902,36212.91016,4813.580078,6906.600098,10893.32031,2584.959961,14804.7002,26462.32031,6957.080078,2064.709961,20427.06055
10/01/2019,2535.099121,5853.899902,36106.5,4805.660156,6942.899902,10921.58984,2596.639893,14903.5,26521.42969,6986.069824,2063.280029,20163.80078
11/01/2019,2553.831055,5834.799805,36009.83984,4781.339844,6918.200195,10887.45996,2596.26001,14939.2002,26667.26953,6971.47998,2075.570068,20359.69922
14/01/2019,2535.764893,5833.200195,35853.55859,4762.75,6855,10855.91016,2582.610107,14975.5,26298.33008,6905.919922,2064.52002,
15/01/2019,2570.344971,5871.799805,36318.32813,4786.169922,6895,10891.79004,2610.300049,15046.2998,26830.28906,7023.830078,2097.179932,20555.28906
16/01/2019,2570.422119,5893.700195,36321.28906,4810.740234,6862.700195,10931.24023,2616.100098,15111.2998,26902.09961,7034.689941,2106.100098,20442.75
17/01/2019,2559.636963,5909.799805,36374.07813,4794.370117,6834.899902,10918.62012,2635.959961,15211.2002,26755.63086,7084.459961,2107.060059,20402.26953
18/01/2019,2596.006104,5941.200195,36386.60938,4875.930176,6968.299805,11205.54004,2670.709961,15303.7998,27090.81055,7157.22998,2124.280029,20666.07031
21/01/2019,2610.509033,5953.5,36578.96094,4867.779785,6970.600098,11136.2002,,15354.2002,27196.53906,,2124.610107,20719.33008
22/01/2019,2579.704102,5924.299805,36444.64063,4847.529785,6901.399902,11090.11035,2632.899902,15233.7998,27005.44922,7020.359863,2117.77002,20622.91016
23/01/2019,2581.003906,5908.700195,36108.46875,4840.379883,6842.899902,11071.54004,2638.699951,15208.2998,27008.19922,7025.77002,2127.780029,20593.7207
24/01/2019,2591.694092,5930.5,36195.10156,4871.959961,6819,11130.17969,2642.330078,15280.7998,27120.98047,7073.459961,2145.030029,20574.63086
25/01/2019,2601.7229,5971.100098,36025.53906,4925.819824,6809.200195,11281.79004,2664.76001,15366.09961,27569.18945,7164.859863,2177.72998,20773.56055
28/01/2019,2596.977051,,35656.69922,4888.580078,6747.100098,11210.30957,2643.850098,15378.59961,27576.96094,7085.680176,2177.300049,20649
29/01/2019,2594.253906,5939.5,35592.5,4928.180176,6833.899902,11218.83008,2640,15463.09961,27531.67969,7028.290039,2183.360107,20664.64063
30/01/2019,2575.575928,5951.200195,35591.25,4974.759766,6941.600098,11181.66016,2681.050049,15484.59961,27642.84961,7183.080078,2206.199951,20556.53906
31/01/2019,2584.572021,5937.299805,36256.69141,4992.720215,6968.899902,11173.09961,2704.100098,15540.59961,27942.4707,7281.740234,2204.850098,20773.49023
1/02/2019,2618.231934,5935.299805,36469.42969,5019.259766,7020.200195,11180.66016,2706.530029,15506.2998,27930.74023,7263.870117,2203.459961,20788.39063
4/02/2019,,5963,36582.73828,5000.189941,7034.100098,11176.58008,2724.870117,15602.2998,27990.21094,7347.540039,,20883.76953
5/02/2019,,6068.100098,36616.80859,5083.339844,7177.399902,11367.98047,2737.699951,15702.7002,,7402.080078,,20844.44922
6/02/2019,,6091.799805,36975.23047,5079.049805,7173.100098,11324.71973,2731.610107,15712.2998,,7375.279785,,20874.06055
7/02/2019,,6159.100098,36971.08984,4985.560059,7093.600098,11022.01953,2706.050049,15703.40039,,7288.350098,2203.419922,20751.2793
8/02/2019,,6136.200195,36546.48047,4961.640137,7071.200195,10906.78027,2707.879883,15633.2998,27946.32031,7298.200195,2177.050049,20333.16992
11/02/2019,2653.895996,6128.600098,36395.03125,5014.470215,7129.100098,11014.58984,2709.800049,15568.90039,28143.83984,7307.899902,2180.72998,
12/02/2019,2671.894043,6148.700195,36153.62109,5056.350098,7133.100098,11126.08008,2744.72998,15642.09961,28171.33008,7414.620117,2190.469971,20864.21094
13/02/2019,2721.068115,6140.200195,,5074.27002,7190.799805,11167.21973,2753.030029,15626.7002,28497.58984,7420.379883,2201.47998,21144.48047
14/02/2019,2719.699951,6139.600098,35876.21875,5062.52002,7197,11089.79004,2745.72998,15696,28432.05078,7426.950195,2225.850098,21139.71094
15/02/2019,2682.38501,6148.600098,35808.94922,5153.189941,7236.700195,11299.7998,2775.600098,15838.2002,27900.83984,7472.410156,2196.090088,20900.63086
18/02/2019,2754.356934,,35498.44141,5168.540039,7219.5,11299.2002,,,28347.00977,,2210.889893,21281.84961
19/02/2019,2755.645996,6184.200195,35352.60938,5160.52002,7179.200195,11309.20996,2779.76001,15937.40039,28228.13086,7486.77002,2205.629883,21302.65039
20/02/2019,2761.218994,6175.799805,35756.26172,5195.950195,7228.600098,11401.96973,2784.699951,16031.2002,28514.05078,7489.069824,2229.76001,21431.49023
21/02/2019,2751.801025,6214.600098,35898.35156,5196.109863,7167.399902,11423.28027,2774.879883,16000.90039,28629.91992,7459.709961,2228.659912,21464.23047
22/02/2019,2804.226074,6241.899902,35871.48047,5215.850098,7178.600098,11457.7002,2792.669922,16013,28816.30078,7527.540039,2230.5,21425.50977
25/02/2019,2961.282959,6263.600098,36213.37891,5231.850098,7183.700195,11505.38965,2796.110107,16057,28959.30078,7554.459961,2232.560059,21528.23047
26/02/2019,2941.516113,6209,35973.71094,5238.720215,7151.100098,11540.79004,2793.899902,16067.90039,28772.06055,7549.299805,2226.600098,21449.39063
27/02/2019,2953.823975,6233.600098,35905.42969,5225.350098,7107.200195,11487.33008,2792.379883,16074.2998,28757.43945,7554.509766,2234.790039,21556.50977
28/02/2019,2940.954102,6252.700195,35867.44141,5240.529785,7074.700195,11515.63965,2784.48999,15999,28633.17969,7532.529785,2195.439941,21385.16016
1/03/2019,2994.004883,6273.799805,36063.80859,5265.189941,7106.700195,11601.67969,2803.689941,16068.2998,28812.16992,7595.350098,,21602.68945
4/03/2019,3027.575928,6302.5,,5286.569824,7134.399902,11592.66016,2792.810059,16038.09961,28959.58984,7577.569824,2190.659912,21822.03906
5/03/2019,3054.24707,6281.399902,36442.53906,5297.52002,7183.399902,11620.74023,2789.649902,16086.5,28961.59961,7576.359863,2179.22998,21726.2793
6/03/2019,3102.099121,6326.799805,36636.10156,5288.810059,7196,11587.62988,2771.449951,16092.09961,29037.59961,7505.919922,2175.600098,21596.81055
7/03/2019,3106.417969,6344.200195,36725.42188,5267.919922,7157.600098,11517.7998,2748.929932,16056.5,28779.44922,7421.459961,2165.790039,21456.00977
8/03/2019,2969.861084,6287.100098,36671.42969,5231.220215,7104.299805,11457.83984,2743.070068,15996.2002,28228.41992,7408.140137,2137.439941,21025.56055
11/03/2019,3026.99292,6263.299805,37054.10156,5265.959961,7130.600098,11543.48047,2783.300049,16106.2002,28503.30078,7558.060059,2138.100098,21125.08984
12/03/2019,3060.306885,6260.600098,37535.66016,5270.25,7151.200195,11524.16992,2791.52002,16136.7002,28920.86914,7591.029785,2157.179932,21503.68945
13/03/2019,3026.950928,6246,37752.17188,5306.379883,7159.200195,11572.41016,2810.919922,16150,28807.44922,7643.410156,2148.409912,21290.24023
14/03/2019,2990.685059,6266.799805,37754.89063,5349.779785,7185.399902,11587.46973,2808.47998,16087.59961,28851.39063,7630.910156,2155.679932,21287.01953
15/03/2019,3021.750977,6265.100098,38024.32031,5405.319824,7228.299805,11685.69043,2822.47998,16140.40039,29012.25977,7688.529785,2176.110107,21450.84961
18/03/2019,3096.417969,6283.600098,38095.07031,5412.830078,7299.200195,11657.05957,2832.939941,16251.40039,29409.00977,7714.47998,2179.48999,21584.5
19/03/2019,3090.975098,6276.600098,38363.46875,5425.899902,7324,11788.41016,2832.570068,16188.09961,29466.2793,7723.950195,2177.620117,21566.84961
20/03/2019,3090.639893,6251.799805,38386.75,5382.660156,7291,11603.88965,2824.22998,16167.59961,29320.9707,7728.970215,2177.100098,21608.91992
21/03/2019,3101.455078,6253.5,,5378.850098,7355.299805,11549.95996,2854.879883,16244.59961,29071.56055,7838.959961,2184.879883,
22/03/2019,3104.148926,6280.899902,38164.60938,5269.919922,7207.600098,11364.16992,2800.709961,16089.2998,29113.35938,7642.669922,2186.949951,21627.33984
25/03/2019,3043.031006,6208.700195,37808.91016,5260.640137,7177.600098,11346.65039,2798.360107,16065.90039,28523.34961,7637.540039,2144.860107,20977.10938
26/03/2019,2997.094971,6213.100098,38233.41016,5307.379883,7196.299805,11419.48047,2818.459961,16155.2002,28566.91016,7691.52002,2148.800049,21428.39063
27/03/2019,3022.719971,6217.600098,38132.87891,5301.240234,7194.200195,11419.04004,2805.370117,16132.5,28728.25,7643.379883,2145.620117,21378.73047
28/03/2019,2994.943115,6256.5,38545.71875,5296.540039,7234.299805,11428.16016,2815.439941,16155.5,28775.21094,7669.169922,2128.100098,21033.75977
29/03/2019,3090.758057,6261.700195,,5350.529785,7279.200195,11526.04004,2834.399902,16102.09961,29051.35938,7729.319824,2140.669922,21205.81055
1/04/2019,3170.361084,6299.700195,38871.87109,5405.529785,7317.399902,11681.99023,2867.189941,16228.09961,29562.01953,7828.910156,2168.280029,21509.0293
2/04/2019,3176.822998,6327.799805,39056.64844,5423.470215,7391.100098,11754.79004,2867.23999,16263.90039,29624.66992,7848.689941,2177.179932,21505.31055
3/04/2019,3216.294922,6368.700195,38877.12109,5468.910156,7418.299805,11954.40039,2873.399902,16279.90039,29986.39063,7895.549805,2203.27002,21713.21094
4/04/2019,3246.571045,6320.399902,38684.71875,5463.799805,7401.899902,11988.00977,2879.389893,16311.59961,29936.32031,7891.779785,2206.530029,21724.94922
5/04/2019,,6270.600098,38862.23047,5476.200195,7446.899902,12009.75,2892.73999,16396.19922,,7938.689941,2209.610107,21807.5
8/04/2019,3244.810059,6310.799805,38700.53125,5471.779785,7451.899902,11963.40039,2895.77002,16407.30078,30077.15039,7953.879883,2210.600098,21761.65039
9/04/2019,3239.664063,6315.5,38939.21875,5436.419922,7425.600098,11850.57031,2878.199951,16336.5,30157.49023,7909.279785,2213.560059,21802.58984
10/04/2019,3241.929932,6316.5,38585.35156,5449.879883,7421.899902,11905.91016,2888.209961,16396.30078,30119.56055,7964.240234,2224.389893,21687.57031
11/04/2019,3189.961914,6294.100098,38607.01172,5485.720215,7418,11935.2002,2888.320068,16399.5,29839.44922,7947.359863,2224.439941,21711.38086
12/04/2019,3188.625977,6347,38767.10938,5502.700195,7437.100098,11999.92969,2907.409912,16480.5,29909.75977,7984.160156,2233.449951,21870.56055
15/04/2019,3177.787109,6347.899902,38905.83984,5508.72998,7436.899902,12020.28027,2905.580078,16515.5,29810.7207,7976.009766,2242.879883,22169.10938
16/04/2019,3253.5979,6372.299805,39275.64063,5528.669922,7469.899902,12101.32031,2907.060059,16502.19922,30129.86914,8000.22998,2248.629883,22221.66016
17/04/2019,3263.11792,6350.299805,,5563.089844,7471.299805,12153.07031,2900.449951,16544.19922,30124.67969,7996.080078,2245.889893,22277.9707
18/04/2019,3250.200928,6349.899902,39140.28125,5580.379883,7459.899902,12222.38965,2905.030029,16612.80078,29963.25977,7998.060059,2213.77002,22090.11914
19/04/2019,3270.797119,,,,,,,,,,2216.149902,22200.56055
22/04/2019,3215.042969,,38645.17969,,,,2907.969971,16577.30078,,8015.27002,2216.649902,22217.90039
23/04/2019,3198.593994,6411.100098,38564.87891,5591.689941,7523.100098,12235.50977,2933.679932,16669.40039,29963.24023,8120.819824,2220.51001,22259.74023
24/04/2019,3201.614014,6470.600098,39054.67969,5576.060059,7471.799805,12313.16016,2927.25,16586.5,29805.83008,8102.009766,2201.030029,22200
25/04/2019,3123.825928,,38730.85938,5557.669922,7434.100098,12282.59961,2926.169922,16576.09961,29549.80078,8118.680176,2190.5,22307.58008
26/04/2019,3086.398926,6473.200195,39067.32813,5569.359863,7428.200195,12315.17969,2939.879883,16613.5,29605.00977,8146.399902,2179.310059,22258.73047
29/04/2019,,6449.600098,,5580.97998,7440.700195,12328.01953,2943.030029,16600.40039,29892.81055,8161.850098,2216.429932,
30/04/2019,,6418.399902,39031.55078,5586.410156,7418.200195,12344.08008,2945.830078,16580.69922,29699.10938,8095.390137,2203.590088,
1/05/2019,,6466.5,,,7385.299805,,2923.72998,16502.80078,,8049.640137,,
2/05/2019,,6430,38981.42969,5538.859863,7351.299805,12345.41992,2917.52002,16410.90039,29944.17969,8036.77002,2212.75,
3/05/2019,,6427.200195,38963.26172,5548.839844,7380.600098,12412.75,2945.639893,16494.40039,30081.55078,8164,2196.320068,
6/05/2019,2906.464111,6369.899902,38600.33984,5483.52002,,12286.87988,2932.469971,16493.5,29209.82031,8123.290039,,
7/05/2019,2926.391113,6383.5,38276.62891,5395.75,7260.5,12092.74023,2884.050049,16357.7998,29363.01953,7963.759766,2176.98999,21923.7207
8/05/2019,2893.75708,6351.799805,37789.12891,5417.589844,7271,12179.92969,2879.419922,16397.40039,29003.19922,7943.319824,2168.01001,21602.58984
9/05/2019,2850.954102,6377.299805,37558.91016,5313.160156,7207.399902,11973.91992,2870.719971,16321.7998,28311.07031,7910.589844,2102.01001,21402.13086
10/05/2019,2939.210938,6393.100098,37462.98828,5327.439941,7203.299805,12059.83008,2881.399902,16297.59961,28550.24023,7916.939941,2108.040039,21344.91992
13/05/2019,2903.712891,6381.299805,37090.82031,5262.569824,7163.700195,11876.65039,2811.870117,16193.40039,,7647.02002,2079.01001,21191.2793
14/05/2019,2883.611084,6327.200195,37318.53125,5341.350098,7241.600098,11991.62012,2834.409912,16284.5,28122.01953,7734.490234,2081.840088,21067.23047
15/05/2019,2938.677979,6370.899902,37114.87891,5374.259766,7297,12099.57031,2850.959961,16318.09961,28268.71094,7822.149902,2092.780029,21188.56055
16/05/2019,2955.710938,6417.5,37393.48047,5448.109863,7353.5,12310.37012,2876.320068,16443.90039,28275.07031,7898.049805,2067.689941,21062.98047
17/05/2019,2882.295898,6460.200195,37930.76953,5438.22998,7348.600098,12238.94043,2859.530029,16401.80078,27946.46094,7816.279785,2055.800049,21250.08984
20/05/2019,2870.60498,6564.700195,39352.67188,5358.589844,7310.899902,12041.29004,2840.22998,,27787.60938,7702.379883,2055.709961,21301.73047
21/05/2019,2905.968994,6584.399902,38969.80078,5385.459961,7328.899902,12143.46973,2864.360107,16426.5,27657.24023,7785.720215,2061.25,21272.44922
22/05/2019,2891.705078,6598.100098,39110.21094,5378.97998,7334.200195,12168.74023,2856.27002,16327.40039,27705.93945,7750.839844,2064.860107,21283.36914
23/05/2019,2852.514893,6584.299805,38811.39063,5281.370117,7231,11952.41016,2822.23999,16164.59961,27267.13086,7628.279785,2059.590088,21151.14063
24/05/2019,2852.995117,6545.600098,39434.71875,5316.509766,7277.700195,12011.04004,2826.060059,16230,27353.92969,7637.009766,2045.310059,21117.2207
27/05/2019,2892.37793,6544.799805,39683.28906,5336.189941,,12071.17969,,16346.7002,27288.08984,,2044.209961,21182.58008
28/05/2019,2909.910889,6580.399902,39749.73047,5312.689941,7269,12027.0498,2802.389893,16297.5,27390.81055,7607.350098,2048.830078,21260.14063
29/05/2019,2914.696045,6536.600098,39502.05078,5222.120117,7185.299805,11837.80957,2783.02002,16131.5,27235.71094,7547.310059,2023.319946,21003.36914
30/05/2019,2905.804932,6489.200195,39831.96875,5248.910156,7218.200195,11902.08008,2788.860107,16089.2002,27114.88086,7567.720215,2038.800049,20942.5293
31/05/2019,2898.696045,6491.799805,39714.19922,5207.629883,7161.700195,11726.83984,2752.060059,16037.5,26901.08984,7453.149902,2041.73999,20601.18945
3/06/2019,2890.081055,6410.799805,40267.62109,5241.459961,7184.799805,11792.80957,2744.449951,16015.90039,26893.85938,7333.02002,2067.850098,20410.88086
4/06/2019,2862.280029,6416.700195,40083.53906,5268.259766,7214.299805,11971.16992,2803.27002,16166.2002,26761.51953,7527.120117,2066.969971,20408.53906
5/06/2019,2861.417969,6443.600098,,5292,7220.200195,11980.80957,2826.149902,16212.7002,26895.43945,7575.47998,2069.110107,20776.09961
6/06/2019,2827.798096,6466.399902,39529.71875,5278.430176,7259.899902,11953.13965,2843.48999,16227.7998,26965.2793,7615.549805,,20774.03906
7/06/2019,,6525.200195,39615.89844,5364.049805,7331.899902,12045.37988,2873.340088,16231,,7742.100098,2072.330078,20884.71094
10/06/2019,2852.129883,,39784.51953,5382.5,7375.5,,2886.72998,16216.2998,27578.64063,7823.169922,2099.48999,21134.41992
11/06/2019,2925.716064,6624.399902,39950.46094,5408.450195,7398.5,12155.80957,2885.719971,16248.7998,27789.33984,7822.569824,2111.810059,21204.2793
12/06/2019,2909.379883,6628.899902,39756.80859,5374.919922,7367.600098,12115.67969,2879.840088,16227.2002,27308.46094,7792.720215,2108.75,21129.7207
13/06/2019,2910.740967,6619.100098,39741.35938,5375.629883,7368.600098,12169.0498,2891.639893,16239.2998,27294.71094,7837.129883,2103.149902,21032
14/06/2019,2881.974121,6633.600098,39452.07031,5367.620117,7345.799805,12096.40039,2886.97998,16301.90039,27118.34961,7796.660156,2095.409912,21116.89063
17/06/2019,2887.62207,6609.399902,38960.78906,5390.950195,7357.299805,12085.82031,2889.669922,16353.5,27227.16016,7845.02002,2090.72998,21124
18/06/2019,2890.157959,6647.899902,39046.33984,5509.72998,7443,12331.75,2917.75,16503.40039,27498.76953,7953.879883,2098.709961,20972.71094
19/06/2019,2917.802979,6728.5,39112.73828,5518.450195,7403.5,12308.53027,2926.459961,16511.80078,28202.14063,7987.319824,2124.780029,21333.86914
20/06/2019,2987.118896,6767.899902,39601.62891,5535.569824,7424.399902,12355.38965,2954.179932,16574.80078,28550.42969,8051.339844,2131.290039,21462.85938
21/06/2019,3001.97998,6734.299805,39194.48828,5528.330078,7407.5,12339.91992,2950.459961,16525.40039,28473.71094,8031.709961,2125.620117,21258.64063
24/06/2019,3008.147949,6745.5,39122.96094,5521.709961,7416.700195,12274.57031,2945.350098,16523.5,28513,8005.700195,2126.330078,21285.99023
25/06/2019,2982.073975,6734.5,39434.94141,5514.569824,7422.399902,12228.44043,2917.379883,16371.2998,28185.98047,7884.720215,2121.639893,21193.81055
26/06/2019,2976.283936,6716.100098,39592.07813,5500.720215,7416.399902,12245.32031,2913.780029,16312.2002,28221.98047,7909.970215,2121.850098,21086.58984
27/06/2019,2996.792969,6743,39586.41016,5493.609863,7402.299805,12271.03027,2924.919922,16307.7002,28621.41992,7967.759766,2134.320068,21338.16992
28/06/2019,2978.87793,6699.200195,39394.64063,5538.970215,7425.600098,12398.7998,2941.76001,16382.2002,28542.61914,8006.240234,2130.620117,21275.91992
1/07/2019,3044.903076,6731.399902,39686.5,5567.910156,7497.5,12521.37988,2964.330078,,,8091.160156,2129.73999,21729.9707
